event_id,type,date,damage_cost,description1,description
641499,Thunderstorm Wind,14-JUL-16 20:00:00,8.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,A tree was down at Pilgreen Vail Road near Highway 577. Another tree fell on a power line on Highway 577.
641500,Thunderstorm Wind,14-JUL-16 20:05:00,5.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,A tree was down on a power line on Moss Road.
641501,Thunderstorm Wind,14-JUL-16 20:25:00,4.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,Two trees were blown down on Highway 875 in Wisner.
641503,Thunderstorm Wind,14-JUL-16 20:55:00,3.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,A tree was down across a road in Harrisonburg.
642031,Thunderstorm Wind,15-JUL-16 16:00:00,8.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,A few trees were blown down in the Leland area.
642032,Thunderstorm Wind,15-JUL-16 16:05:00,5.00K,A complex of showers and thunderstorms tracked southeast across the region during the evening hours on the 14th. These brought severe weather in the form of damaging winds to much of the region.,A power line was blown down.
656000,Flash Flood,12-AUG-16 05:30:00,24.20M,A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston
656856,Flood,13-AUG-16 21:00:00,1.68B,A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston
656557,Flash Flood,12-AUG-16 05:23:00,400.00M,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,Street flooding along Ambassador Caffery and a few other poorly drained streets were first reported during the early morning of the 12th. High rainfall rates continued through the day with many streets being flooded and some structures by mid morning. Widespread flooding of vehicles
656891,Flash Flood,12-AUG-16 10:00:00,11.30M,A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston
656893,Flood,13-AUG-16 05:00:00,4.85M,A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston
654774,Flash Flood,17-AUG-16 18:30:00,0.00K,A slow moving thunderstorm dumped heavy rain in the Baton Rouge area producing localized flash flooding.,Three to five inches of rain fell across central and northern Baton Rouge. The rainfall produced high water along Scenic Highway and Harding Boulevard.
656567,Thunderstorm Wind,12-AUG-16 16:49:00,5.00K,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,A tree was reported down in Alexandria from a passing severe storm.
656568,Thunderstorm Wind,12-AUG-16 17:10:00,5.00K,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,The sheriff's department reported a tree down across the road near Lecamp.
655871,Flash Flood,12-AUG-16 05:30:00,5.17M,A slow moving low pressure system brought widespread showers and thunderstorms to the area. The system tapped into deep tropical moisture resulting in very intense rainfall across a large portion of the area. Two-day rainfall totals of 10 inches or more were common across areas generally to the west and northwest of Lakes Pontchartrain and Maurepas. The heaviest rainfall occurred across a swath of East Baton Rouge, Livingston
656558,Flash Flood,12-AUG-16 06:08:00,40.00M,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,Numerous secondary roads were reported around New Iberia during the morning of the 12th. A vehicle was also swept into a ditch during the morning and numerous evacuations were ongoing by the evening. Rainfall continued through the rest of the 12th and the 13th. Over 20 inches of rain fell over a large portion of the parish. An estimated 3
656569,Flash Flood,12-AUG-16 08:00:00,30.00M,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,Numerous streets and structures flooded during the heavy rainfall. An estimated 2481 structures flooded.
656559,Flash Flood,12-AUG-16 20:08:00,45.00M,A very slow moving area of low pressure moved west across South Louisiana. Very high moisture content and slow moving bands of rain generated efficient rain producing storms that left rainfall totals at some locations over 20 inches. A couple of severe storms also occurred during the period.,The Acadia Parish Emergency Manager first reported flooding along a few streets in Eunice during the evening of the 12th. Periods of heavy rain continued for another day with 6 to 10 inches of rainfall reported across much of the parish. An estimated 3
